Unnamed: 0,log_rate,Interest_Rate,FICO_Range,Loan_Length,Amount_Funded_By_Investors,log_ar,Inquiries_in_the_Last_6_Months,Debt_To_Income_Ratio,Loan_Purpose_debt_consolidation,Loan_Purpose_major_purchase,Loan_Purpose_home_improvement,Home_Ownership_RENT,Home_Ownership_MORTGAGE,Loan_Purpose_car,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Loan_Approved
1334,2.421256622711544,11.26,730.0,36.0,12275.0,9.433483923290392,2.0,12.21,0,0,0,1,0,0,6.0,12568.0,1
1335,2.94706710157271,19.05,660.0,36.0,27575.0,10.224664844121705,1.0,19.3,1,0,0,1,0,0,6.0,14935.0,0
1336,2.5733752977756086,13.11,720.0,36.0,20000.0,9.903487552536127,2.5,3.94,1,0,0,0,1,0,6.0,11751.0,0
1337,2.681706225762608,14.61,730.0,36.0,14900.0,9.615805480084347,2.0,9.17,0,1,0,1,0,0,8.0,0.0,0
1338,2.186051276738094,8.9,730.0,36.0,18000.0,9.798127036878302,2.0,12.79,0,0,1,0,1,0,15.0,4856.0,1
1339,2.186051276738094,8.9,785.0,36.0,5375.0,8.594154232552366,2.0,6.27,0,0,0,1,0,0,2.0,90.0,1
1340,2.7606426512213806,15.81,695.0,36.0,22950.0,10.043249494911286,2.0,16.02,0,0,0,1,0,0,8.0,9664.0,0
1341,1.7561322915849038,5.79,770.0,36.0,7950.0,8.987196820661973,0.0,19.65,0,0,1,0,0,0,8.0,0.0,1
1342,2.540814281726296,12.69,705.0,36.0,2950.0,8.006367567650246,0.0,4.25,1,0,0,0,0,0,4.0,1643.0,1
1343,1.9344157696295785,6.92,780.0,36.0,7200.0,8.881836305004146,1.0,11.72,0,0,0,0,1,0,6.0,15933.0,1
1344,2.760009940032921,15.8,670.0,36.0,15350.0,9.638870753015343,0.0,7.41,0,0,0,0,1,0,6.0,8128.0,0
1345,2.494856980641168,12.12,685.0,36.0,6000.0,8.699514748210191,0.0,21.21,0,0,0,1,0,0,8.0,4638.0,0
1346,2.5771819258971718,13.16,755.0,36.0,8081.65,9.615805480084347,2.0,13.16,1,0,0,0,1,0,3.0,4923.0,0
1347,2.54002594900908,12.68,690.0,60.0,5000.0,8.517193191416238,0.0,12.59,0,0,0,1,0,0,13.0,7686.0,0
1348,1.9110228900548727,6.76,760.0,36.0,2575.0,7.853604813097837,2.0,4.8,0,0,0,1,0,0,6.0,4678.0,1
1349,2.6152036507358583,13.67,670.0,36.0,1800.0,7.495541943884256,0.0,24.21,0,0,0,1,0,0,11.0,5757.0,0
1350,2.645465325910589,14.09,700.0,36.0,10000.0,9.210340371976184,1.0,26.44,0,0,0,0,1,0,6.0,18652.0,0
1351,2.3739750890807185,10.74,705.0,36.0,7750.0,8.955448122347393,0.0,6.51,1,0,0,0,1,0,5.0,6889.0,1
1352,2.790551422613954,16.29,660.0,36.0,12000.0,9.392661928770137,2.0,28.76,1,0,0,1,0,0,21.0,16822.0,0
1353,1.7967470107390942,6.03,780.0,36.0,10000.0,9.210340371976184,0.0,16.0,1,0,0,0,1,0,11.0,14832.0,1
1354,2.6152036507358583,13.67,665.0,36.0,4950.0,8.507142855562735,0.0,14.11,1,0,0,0,1,0,15.0,8379.0,0
1355,1.7967470107390942,6.03,760.0,36.0,8350.0,9.035986984831403,0.0,15.34,0,0,0,0,1,0,6.0,10576.0,1
1356,2.494856980641168,12.12,695.0,36.0,3500.0,8.160518247477505,2.5,17.82,0,0,0,0,1,0,15.0,4067.0,0
1357,2.790551422613954,16.29,665.0,36.0,12000.0,9.392661928770137,2.0,18.37,0,0,0,0,1,0,16.0,16993.0,0
1358,3.112181086197238,22.47,660.0,60.0,18000.0,9.798127036878302,2.5,17.17,0,0,0,0,1,0,13.0,14866.0,0
1359,2.5641798306825083,12.99,725.0,60.0,14650.0,9.593900644696298,1.0,29.18,1,0,0,1,0,0,7.0,21088.0,0
1360,2.645465325910589,14.09,675.0,36.0,13000.0,9.472704636443671,0.0,16.09,0,0,0,1,0,0,6.0,6930.0,0
1361,2.5733752977756086,13.11,695.0,36.0,15000.0,9.615805480084347,0.0,33.12,1,0,0,1,0,0,10.0,13198.0,0
1362,2.2321626286975,9.32,755.0,36.0,8205.63,9.017968479328726,2.0,24.45,0,0,0,0,1,0,17.0,29576.0,0
1363,2.645465325910589,14.09,685.0,36.0,6900.0,8.83927669058535,1.0,17.78,0,0,0,0,0,0,9.0,9720.0,0
1364,3.0199369622508083,20.49,685.0,60.0,31000.0,10.419300717813158,2.5,12.54,1,0,0,0,1,0,14.0,26487.0,0
1365,2.362739015813793,10.62,750.0,36.0,23995.24,10.126631103850338,0.0,12.21,1,0,0,1,0,0,6.0,28556.0,1
1366,2.410542234499138,11.14,705.0,36.0,9600.0,9.169518377455928,1.0,20.58,1,0,0,0,1,0,9.0,44403.0,0
1367,1.890095369948917,6.62,755.0,36.0,8975.0,9.104979856318357,2.0,17.11,1,0,0,0,1,0,7.0,12553.0,1
1368,2.186051276738094,8.9,740.0,36.0,6500.0,8.779557455883728,2.0,31.45,0,0,0,0,1,0,14.0,61865.0,0
1369,2.410542234499138,11.14,720.0,36.0,1750.0,7.467371066917559,0.0,8.02,0,0,0,1,0,0,4.0,1838.0,1
1370,1.6900958154515549,5.42,750.0,36.0,5000.0,8.517193191416238,0.0,23.15,0,0,0,1,0,0,7.0,4573.0,0
1371,2.760009940032921,15.8,670.0,36.0,6000.0,8.699514748210191,1.0,16.4,1,0,0,1,0,0,5.0,5892.0,0
1372,2.645465325910589,14.09,700.0,36.0,25000.0,10.126631103850338,0.0,19.13,1,0,0,1,0,0,19.0,14666.0,0
1373,2.6623552418400807,14.33,690.0,36.0,13000.0,9.472704636443671,1.0,11.08,1,0,0,0,1,0,7.0,6327.0,0
1374,2.066862759472976,7.9,720.0,36.0,5875.0,8.67846133901236,2.0,14.75,0,0,0,1,0,0,15.0,2617.0,1
1375,2.790551422613954,16.29,660.0,36.0,5000.0,8.517193191416238,1.0,20.77,1,0,0,1,0,0,19.0,11991.0,0
1376,2.800325477211381,16.45,680.0,60.0,7925.0,9.680344001221918,0.0,16.66,1,0,0,0,1,0,6.0,6842.0,0
1377,2.263844264677615,9.62,730.0,60.0,12000.0,9.392661928770137,1.0,14.12,0,0,0,0,1,0,10.0,6969.0,1
1378,2.494856980641168,12.12,720.0,36.0,31000.0,10.419300717813158,0.0,19.9,1,0,0,0,1,0,18.0,24288.0,1
1379,1.7561322915849038,5.79,735.0,36.0,4775.0,8.476371196895983,0.0,11.71,0,0,0,1,0,1,6.0,9228.0,1
1380,2.4078456036515385,11.11,680.0,36.0,6500.0,8.779557455883728,1.0,13.98,0,0,0,0,1,0,11.0,7558.0,0
1381,2.569554123848285,13.06,735.0,36.0,25000.0,10.126631103850338,0.0,4.14,0,0,0,0,1,0,4.0,6578.0,1
1382,2.030776369698555,7.62,785.0,36.0,1000.0,6.907755278982137,2.5,5.59,1,0,0,0,1,0,6.0,350.0,1
1383,2.601207105484161,13.48,700.0,36.0,16000.0,9.680344001221918,1.0,15.17,1,0,0,0,1,0,6.0,1962.0,0
1384,2.7166795278002644,15.13,645.0,36.0,2275.0,8.945723572455398,0.0,18.08,0,0,0,0,1,0,13.0,12578.0,0
1385,2.186051276738094,8.9,720.0,36.0,13600.0,9.517825071724143,0.0,10.94,1,0,0,1,0,0,15.0,18028.0,1
1386,2.728506209669592,15.31,680.0,36.0,12000.0,9.392661928770137,1.0,32.91,1,0,0,1,0,0,21.0,13559.0,0
1387,2.338917022241436,10.37,750.0,36.0,15000.0,9.615805480084347,1.0,26.72,0,0,0,0,1,0,11.0,44850.0,0
1388,2.9172300453990334,18.49,675.0,36.0,7125.0,8.871365005136852,2.0,11.18,1,0,0,0,1,0,14.0,5383.0,0
1389,3.075928815548268,21.67,675.0,60.0,31000.0,10.419300717813158,0.0,14.25,0,0,0,1,0,0,12.0,79792.0,0
1390,2.5733752977756086,13.11,725.0,60.0,11575.0,9.356602878954437,1.0,18.37,1,0,0,0,1,0,12.0,18790.0,0
1391,2.0014800002101243,7.4,780.0,36.0,5000.0,8.517193191416238,0.0,14.22,0,1,0,1,0,0,7.0,1751.0,1
1392,2.030776369698555,7.62,735.0,36.0,5000.0,8.517193191416238,0.0,3.04,1,0,0,0,0,0,5.0,4864.0,1
1393,2.5832425505088623,13.24,660.0,36.0,527.49,8.517193191416238,0.0,13.28,1,0,0,1,0,0,10.0,9816.0,0
1394,2.066862759472976,7.9,720.0,36.0,7000.0,8.85366542803745,0.0,12.61,1,0,0,0,1,0,13.0,19848.0,1
1395,2.6741486494265287,14.5,715.0,36.0,16755.89,9.903487552536127,0.0,25.4,1,0,0,0,1,0,10.0,26938.0,0
1396,1.9344157696295785,6.92,735.0,36.0,7000.0,8.85366542803745,0.0,17.15,1,0,0,1,0,0,13.0,6897.0,1
1397,2.327277705584417,10.25,760.0,36.0,19900.0,9.903487552536127,0.0,17.51,1,0,0,0,1,0,14.0,49898.0,1
1398,2.066862759472976,7.9,725.0,36.0,6000.0,8.699514748210191,1.0,20.13,0,1,0,0,1,0,16.0,7533.0,0
1399,2.0360119837525,7.66,735.0,36.0,14000.0,9.546812608597396,2.5,10.68,0,1,0,0,1,0,14.0,13850.0,1
1400,2.94706710157271,19.05,685.0,36.0,30000.0,10.308952660644293,1.0,14.77,1,0,0,0,1,0,20.0,22299.0,0
1401,2.866761892257031,17.58,660.0,36.0,18200.0,9.81054955687686,2.0,24.64,1,0,0,0,1,0,12.0,16398.0,0
1402,1.986503546020567,7.29,720.0,36.0,12000.0,9.392661928770137,0.0,16.15,0,0,0,0,1,0,9.0,113671.0,1
1403,2.494856980641168,12.12,690.0,36.0,10000.0,9.210340371976184,0.0,12.99,1,0,0,0,1,0,8.0,13885.0,0
1404,2.702032128776647,14.91,675.0,36.0,16275.0,9.698920386794851,1.0,24.17,0,0,0,0,1,0,11.0,40988.0,0
1405,2.6297282343267403,13.87,670.0,36.0,2116.76,9.305650551780507,0.0,20.93,1,0,0,0,0,0,14.0,17436.0,0
1406,2.7459880404426023,15.58,785.0,60.0,20850.0,10.126631103850338,2.5,0.6,0,0,0,0,1,0,2.0,0.0,0
1407,2.494856980641168,12.12,670.0,36.0,24000.0,10.085809109330082,1.0,29.01,1,0,0,0,1,0,12.0,14804.0,0
1408,2.0135687975291283,7.49,715.0,36.0,6000.0,8.699514748210191,0.0,8.81,0,1,0,0,0,0,11.0,8644.0,1
1409,2.4414770918606643,11.49,765.0,60.0,9975.0,9.210340371976184,1.0,22.69,1,0,0,0,1,0,11.0,26898.0,0
1410,2.186051276738094,8.9,730.0,36.0,2000.0,7.600902459542082,1.0,23.7,0,0,0,0,0,1,5.0,2117.0,0
1411,2.410542234499138,11.14,690.0,36.0,6600.0,8.798605650854423,0.0,10.12,0,0,0,0,0,0,10.0,5449.0,0
1412,2.8160073426073025,16.71,660.0,36.0,6350.01,9.903487552536127,2.5,20.83,1,0,0,1,0,0,11.0,11881.0,0
1413,2.2648832258100344,9.63,745.0,36.0,11925.0,9.392661928770137,2.0,9.12,0,0,0,0,1,0,8.0,5212.0,1
1414,1.986503546020567,7.29,765.0,36.0,4200.0,8.34283980427146,1.0,6.58,1,0,0,1,0,0,4.0,5475.0,1
1415,2.5733752977756086,13.11,715.0,36.0,6875.0,8.846496938558838,2.5,12.51,0,0,0,0,1,0,5.0,1593.0,0
1416,2.0162354657760435,7.51,765.0,36.0,6000.0,8.699514748210191,2.5,4.74,0,1,0,0,1,0,18.0,6317.0,1
1417,2.39698576841553,10.99,700.0,36.0,8400.0,9.035986984831403,0.0,24.85,1,0,0,0,1,0,9.0,342.0,0
1418,2.064327903869788,7.88,725.0,36.0,5000.0,8.517193191416238,2.0,16.61,0,0,1,0,1,0,18.0,19771.0,1
1419,2.318458442150336,10.16,695.0,36.0,4750.0,8.465899897028686,0.0,32.49,0,0,0,0,1,0,15.0,36512.0,0
1420,2.374905754573672,10.75,785.0,60.0,14925.0,9.615805480084347,2.0,17.55,0,0,0,1,0,0,12.0,2691.0,1
1421,2.790551422613954,16.29,670.0,36.0,12000.0,9.392661928770137,2.0,5.07,0,0,1,0,1,0,13.0,10360.0,0
1422,2.038619547159581,7.68,790.0,36.0,0.0,8.294049640102028,2.5,10.74,0,0,0,1,0,0,11.0,2775.0,1
1423,2.534490149976828,12.61,725.0,60.0,12700.0,9.457200449907708,0.0,9.02,1,0,0,1,0,0,7.0,7942.0,1
1424,2.186051276738094,8.9,792.5,60.0,11950.0,9.392661928770137,0.0,9.75,0,0,0,0,1,1,9.0,2787.0,1
1425,2.6019486702196644,13.49,670.0,36.0,9425.0,9.151121012316212,0.0,15.71,0,0,0,1,0,0,12.0,15116.0,0
1426,2.519308076505333,12.42,730.0,36.0,28000.0,10.23995978915734,1.0,2.98,1,0,0,0,1,0,5.0,12888.0,1
1427,3.044522437723423,21.0,710.0,60.0,29975.0,10.308952660644293,0.0,17.12,1,0,0,0,1,0,8.0,47503.0,0
1428,2.91180703861623,18.39,660.0,36.0,9600.0,9.169518377455928,1.0,14.69,1,0,0,0,1,0,8.0,13041.0,0
1429,2.552565298261815,12.84,695.0,36.0,7242.07,8.961879012677683,0.0,16.77,1,0,0,1,0,0,8.0,13835.0,0
1430,2.365559892155434,10.65,720.0,36.0,12000.0,9.392661928770137,2.5,26.06,1,0,0,1,0,0,15.0,24893.0,0
1431,2.728506209669592,15.31,675.0,36.0,9600.0,9.169518377455928,2.0,12.82,1,0,0,0,1,0,13.0,11407.0,0
1432,2.362739015813793,10.62,705.0,36.0,6000.0,8.699514748210191,1.0,23.38,0,0,0,0,1,0,15.0,46125.0,0
1433,2.4078456036515385,11.11,720.0,60.0,7500.0,8.922658299524402,2.0,23.63,1,0,0,1,0,0,13.0,4409.0,0
1434,1.7967470107390942,6.03,760.0,36.0,6950.0,8.85366542803745,0.0,8.29,1,0,0,0,0,0,8.0,10860.0,1
1435,2.460443177609626,11.71,685.0,36.0,10000.0,9.210340371976184,0.0,5.85,1,0,0,1,0,0,8.0,7072.0,0
1436,2.534490149976828,12.61,665.0,36.0,2799.99,8.070906088787819,2.5,16.72,0,0,0,0,1,0,14.0,80837.0,0
1437,2.3398808777377424,10.38,725.0,36.0,12850.0,9.472704636443671,0.0,11.72,1,0,0,0,1,0,13.0,37252.0,1
1438,3.1888289035159043,24.26,660.0,60.0,31000.0,10.419300717813158,2.0,8.26,1,0,0,0,1,0,12.0,21391.0,0
1439,1.890095369948917,6.62,710.0,36.0,20775.0,9.94270826568941,0.0,15.64,0,0,0,0,1,0,11.0,15192.0,1
1440,2.790551422613954,16.29,660.0,36.0,1600.0,7.377758908227872,2.0,7.8,1,0,0,1,0,0,7.0,5504.0,0
1441,1.7967470107390942,6.03,750.0,36.0,9900.0,9.215327913487222,0.0,20.72,0,0,0,1,0,0,11.0,13669.0,0
1442,2.8898160479624417,17.99,670.0,36.0,7997.85,8.987196820661973,2.5,21.11,1,0,0,0,1,0,15.0,14584.0,0
1443,2.494856980641168,12.12,715.0,36.0,16000.0,9.680344001221918,2.0,24.3,1,0,0,1,0,0,8.0,10304.0,0
1444,2.066862759472976,7.9,720.0,36.0,11675.0,9.367344120785848,0.0,5.63,0,0,1,0,1,0,11.0,14301.0,1
1445,2.494856980641168,12.12,705.0,36.0,13475.0,9.5085913957772,1.0,28.27,1,0,0,0,1,0,12.0,7722.0,0
1446,1.6900958154515549,5.42,792.5,36.0,14500.0,9.581903928408666,0.0,7.15,0,0,1,0,1,0,9.0,40.0,1
1447,2.681706225762608,14.61,665.0,36.0,5000.0,8.517193191416238,2.5,6.36,0,0,0,1,0,0,8.0,4680.0,0
1448,1.890095369948917,6.62,750.0,36.0,13575.0,9.517825071724143,1.0,17.31,1,0,0,0,1,0,11.0,77377.0,1
1449,2.186051276738094,8.9,715.0,36.0,2200.0,7.696212639346407,1.0,14.02,1,0,0,1,0,0,10.0,14980.0,1
1450,2.278292400425001,9.76,705.0,36.0,9000.0,9.104979856318357,0.0,18.67,0,0,0,0,1,0,12.0,12035.0,1
1451,3.112181086197238,22.47,685.0,60.0,27925.0,10.237277623937402,2.0,3.94,1,0,0,0,1,0,14.0,9914.0,0
1452,2.6623552418400807,14.33,670.0,36.0,9450.0,9.153770020487787,0.0,24.51,1,0,0,1,0,0,12.0,11555.0,0
1453,3.0081547935525483,20.25,665.0,60.0,15175.0,9.627404615927698,0.0,18.78,1,0,0,1,0,0,6.0,18049.0,0
1454,2.0135687975291283,7.49,735.0,36.0,10000.0,9.210340371976184,0.0,7.77,1,0,0,1,0,0,4.0,0.0,1
1455,2.790551422613954,16.29,680.0,36.0,16000.0,9.680344001221918,1.0,20.62,1,0,0,1,0,0,13.0,14246.0,0
1456,2.728506209669592,15.31,680.0,36.0,13200.0,9.487972108574462,2.5,8.61,1,0,0,0,1,0,10.0,5400.0,0
1457,2.93119375241642,18.75,695.0,60.0,20000.0,9.903487552536127,2.5,6.3,0,0,0,1,0,0,13.0,15026.0,0
1458,2.87751164216656,17.77,665.0,36.0,8500.0,9.047821442478408,0.0,18.0,0,0,0,1,0,0,9.0,13718.0,0
1459,2.658159431488745,14.27,670.0,36.0,3000.0,8.006367567650246,1.0,10.77,1,0,0,0,0,0,11.0,5515.0,0
1460,2.728506209669592,15.31,675.0,36.0,10000.0,9.210340371976184,1.0,18.99,0,0,0,0,1,0,16.0,12723.0,0
1461,2.790551422613954,16.29,700.0,36.0,14075.0,9.552155453007892,2.5,11.02,1,0,0,0,1,0,10.0,7653.0,0
1462,2.9816333491744893,19.72,680.0,60.0,19000.0,9.852194258148575,1.0,19.85,0,0,0,1,0,0,13.0,11388.0,0
1463,2.552565298261815,12.84,760.0,36.0,11696.88,10.126631103850338,2.5,5.52,0,0,0,0,1,0,9.0,1900.0,1
1464,2.5733752977756086,13.11,685.0,36.0,9000.0,9.104979856318357,0.0,23.88,0,0,0,0,1,0,11.0,7496.0,0
1465,2.5733752977756086,13.11,685.0,36.0,6775.0,8.820994645747902,2.0,10.2,1,0,0,1,0,0,14.0,5457.0,0
1466,2.7232671669070703,15.23,675.0,36.0,2200.0,7.696212639346407,2.0,16.2,1,0,0,1,0,0,7.0,2476.0,0
1467,2.079441541679836,8.0,790.0,36.0,10550.0,9.287301413112312,2.0,6.82,0,0,1,0,1,0,7.0,10232.0,1
1468,2.6623552418400807,14.33,675.0,60.0,16800.0,9.72913416539135,0.0,21.75,1,0,0,0,1,0,14.0,23740.0,0
1469,2.74855214441154,15.62,660.0,36.0,3500.0,8.160518247477505,2.5,14.41,0,0,1,0,1,0,7.0,11526.0,0
1470,2.933324813425374,18.79,660.0,60.0,9250.0,9.132378830506472,0.0,19.27,1,0,0,0,1,0,9.0,22704.0,0
1471,2.0135687975291283,7.49,740.0,36.0,23400.0,10.060491301345794,0.0,15.66,1,0,0,1,0,0,6.0,2086.0,1
1472,2.066862759472976,7.9,745.0,36.0,10375.0,9.2471543450989,0.0,27.64,1,0,0,0,1,0,7.0,0.0,0
1473,2.645465325910589,14.09,695.0,36.0,9300.0,9.140454244512016,1.0,21.35,1,0,0,1,0,0,10.0,27007.0,0
1474,3.067122269640664,21.48,665.0,60.0,18000.0,9.798127036878302,0.0,15.82,1,0,0,1,0,0,10.0,4256.0,0
1475,2.186051276738094,8.9,720.0,36.0,5375.0,8.589513852995864,2.0,29.48,1,0,0,1,0,0,6.0,3007.0,0
1476,2.760009940032921,15.8,690.0,36.0,3700.0,8.216088098632316,0.0,32.2,0,0,0,1,0,0,9.0,14151.0,0
1477,2.9172300453990334,18.49,675.0,36.0,19125.0,9.858751658694736,2.5,9.1,1,0,0,1,0,0,8.0,19761.0,0
1478,2.728506209669592,15.31,745.0,36.0,1625.0,7.393263094763838,2.5,4.32,0,1,0,0,0,0,3.0,1759.0,0
1479,2.8195915758351173,16.77,730.0,60.0,25975.0,10.16585181700362,1.0,11.77,0,0,1,0,1,0,5.0,7560.0,0
1480,2.9041650800285006,18.25,680.0,60.0,6650.0,8.8023721336499,2.0,17.12,1,0,0,0,1,0,16.0,5646.0,0
1481,2.4414770918606643,11.49,670.0,36.0,1000.0,6.907755278982137,0.0,21.36,1,0,0,1,0,0,16.0,26558.0,0
1482,2.668616131856803,14.42,720.0,36.0,17896.62,9.798127036878302,1.0,7.89,0,0,0,0,1,0,5.0,18505.0,0
1483,2.552565298261815,12.84,680.0,36.0,7975.0,8.987196820661973,0.0,16.73,0,0,0,0,1,0,13.0,4075.0,0
1484,2.750470916986162,15.65,680.0,36.0,4575.0,8.428361977709622,2.0,14.31,0,0,0,0,0,0,22.0,82586.0,0
1485,3.089677886396519,21.97,690.0,60.0,31000.0,10.419300717813158,2.5,19.32,1,0,0,0,1,0,14.0,51314.0,0
1486,2.494856980641168,12.12,695.0,36.0,10000.0,9.210340371976184,0.0,12.46,1,0,0,0,1,0,7.0,11070.0,0
1487,2.9172300453990334,18.49,660.0,36.0,31000.0,10.384369299929046,1.0,20.14,1,0,0,0,0,0,15.0,39513.0,0
1488,2.563409711275944,12.98,700.0,36.0,16000.0,9.680344001221918,2.0,15.86,1,0,0,0,1,0,9.0,26357.0,0
1489,2.645465325910589,14.09,690.0,36.0,13750.0,9.528794103094718,1.0,24.77,0,0,0,1,0,0,12.0,16734.0,0
1490,2.410542234499138,11.14,665.0,36.0,5600.0,8.630521876723241,0.0,27.96,0,0,0,0,1,0,18.0,194205.0,0
1491,3.168003494494444,23.76,660.0,60.0,20950.0,9.95227771670556,0.0,24.82,1,0,0,1,0,0,14.0,11973.0,0
1492,2.066862759472976,7.9,730.0,36.0,12000.0,9.392661928770137,0.0,21.99,0,0,1,0,1,0,8.0,28146.0,0
1493,2.6019486702196644,13.49,680.0,36.0,12000.0,9.392661928770137,1.0,16.29,1,0,0,0,1,0,13.0,13528.0,0
1494,2.63834278867739,13.99,670.0,36.0,3600.0,8.1886891244442,2.0,10.0,0,0,0,1,0,0,8.0,10766.0,0
1495,2.792391349535961,16.32,705.0,60.0,15175.0,10.126631103850338,0.0,22.19,1,0,0,0,1,0,8.0,9133.0,0
1496,2.224623551524334,9.25,760.0,60.0,8400.0,9.035986984831403,0.0,22.47,0,0,0,0,1,1,6.0,19187.0,0
1497,2.760009940032921,15.8,700.0,60.0,24300.0,10.101313295866047,0.0,30.61,1,0,0,0,1,0,18.0,49136.0,0
1498,2.760009940032921,15.8,675.0,36.0,8575.0,9.05660627203414,1.0,34.41,1,0,0,0,1,0,15.0,5180.0,0
1499,2.494856980641168,12.12,695.0,36.0,13800.0,9.532423871145296,0.0,17.11,1,0,0,1,0,0,8.0,11366.0,0
1500,2.4414770918606643,11.49,695.0,36.0,17000.0,9.740968623038354,0.0,13.69,1,0,0,1,0,0,9.0,13883.0,0
1501,2.6152036507358583,13.67,675.0,36.0,11000.0,9.305650551780507,0.0,13.44,1,0,0,0,1,0,8.0,10482.0,0
1502,2.66374994220563,14.35,680.0,36.0,7800.0,8.961879012677683,0.0,21.89,0,0,0,1,0,0,5.0,25780.0,0
1503,2.359910159613315,10.59,695.0,36.0,3725.0,8.22282213081366,0.0,18.57,0,0,0,1,0,0,21.0,43987.0,0
1504,2.848970892158587,17.27,665.0,36.0,11000.0,9.305650551780507,2.5,11.44,0,0,0,0,1,0,7.0,10070.0,0
1505,2.728506209669592,15.31,670.0,36.0,8500.0,9.047821442478408,0.0,7.56,1,0,0,1,0,0,5.0,8844.0,0
1506,2.278292400425001,9.76,705.0,36.0,10000.0,9.210340371976184,0.0,6.83,0,0,0,1,0,0,14.0,13511.0,1
1507,2.460443177609626,11.71,725.0,60.0,12000.0,9.392661928770137,0.0,23.3,1,0,0,0,1,0,8.0,15010.0,0
1508,2.494856980641168,12.12,755.0,60.0,31000.0,10.357742824813725,0.0,21.32,0,0,0,1,0,0,10.0,11936.0,0
1509,2.728506209669592,15.31,705.0,60.0,19000.0,9.852194258148575,0.0,27.65,1,0,0,1,0,0,8.0,25692.0,0
1510,2.318458442150336,10.16,695.0,36.0,12000.0,9.392661928770137,2.0,14.22,1,0,0,0,1,0,10.0,17185.0,0
1511,2.318458442150336,10.16,725.0,36.0,19125.0,9.858751658694736,0.0,25.58,1,0,0,1,0,0,5.0,0.0,0
1512,2.776954179749421,16.07,700.0,36.0,6500.0,8.783396232190894,1.0,10.11,0,0,0,1,0,0,3.0,2494.0,0
1513,2.066862759472976,7.9,725.0,36.0,8975.0,9.10219821335648,2.5,21.51,1,0,0,0,1,0,18.0,61613.0,0
1514,1.7967470107390942,6.03,780.0,36.0,5975.0,8.699514748210191,2.0,11.41,0,0,0,0,1,0,9.0,89985.0,1
1515,2.9559514035421466,19.22,680.0,60.0,20800.0,9.94270826568941,1.0,15.5,0,0,0,1,0,0,20.0,28764.0,0
1516,2.658159431488745,14.27,680.0,36.0,8400.0,9.035986984831403,1.0,11.95,1,0,0,0,1,0,10.0,16634.0,0
1517,2.9172300453990334,18.49,675.0,36.0,20000.0,9.903487552536127,1.0,12.83,1,0,0,0,1,0,17.0,30679.0,0
1518,2.494856980641168,12.12,710.0,36.0,18550.0,9.82822506803558,0.0,11.37,1,0,0,0,1,0,14.0,9438.0,1
1519,2.494856980641168,12.12,685.0,36.0,9600.0,9.169518377455928,0.0,25.35,0,0,0,1,0,0,11.0,29475.0,0
1520,1.7967470107390942,6.03,775.0,36.0,6000.0,8.699514748210191,0.0,12.68,0,1,0,0,1,0,13.0,8581.0,1
1521,2.728506209669592,15.31,680.0,36.0,14000.0,9.546812608597396,1.0,11.35,0,0,0,1,0,0,7.0,6229.0,0
1522,2.563409711275944,12.98,705.0,36.0,16573.33,9.740968623038354,0.0,15.72,1,0,0,1,0,0,5.0,19053.0,1
1523,2.365559892155434,10.65,700.0,36.0,13225.0,9.491752831414368,0.0,24.96,0,0,0,1,0,0,13.0,16192.0,0
1524,2.278292400425001,9.76,705.0,36.0,13000.0,9.472704636443671,0.0,24.5,0,0,0,1,0,0,10.0,15534.0,0
1525,2.494856980641168,12.12,700.0,36.0,20000.0,9.903487552536127,0.0,16.35,1,0,0,0,1,0,7.0,15917.0,0
1526,2.728506209669592,15.31,670.0,36.0,7000.0,8.85366542803745,0.0,15.64,0,0,0,1,0,0,11.0,11529.0,0
1527,2.848970892158587,17.27,665.0,36.0,12000.0,9.392661928770137,1.0,15.07,1,0,0,0,1,0,7.0,12318.0,0
1528,2.030776369698555,7.62,735.0,36.0,4200.0,8.34283980427146,1.0,6.75,1,0,0,0,0,0,15.0,10819.0,1
1529,2.4756977107026903,11.89,715.0,36.0,7100.0,9.615805480084347,2.5,12.42,1,0,0,0,1,0,15.0,31563.0,1
1530,1.8779371654691075,6.54,725.0,36.0,1775.0,7.4815557019095165,0.0,19.77,1,0,0,1,0,0,11.0,2038.0,1
1531,2.494856980641168,12.12,695.0,36.0,10000.0,9.210340371976184,0.0,18.81,0,0,1,0,1,0,10.0,19354.0,0
1532,2.540814281726296,12.69,730.0,60.0,14375.0,9.574983485564092,1.0,16.06,1,0,0,1,0,0,6.0,28675.0,1
1533,2.138889000323256,8.49,735.0,36.0,13150.0,9.680344001221918,0.0,10.3,0,0,0,1,0,0,15.0,15119.0,1
1534,2.601207105484161,13.48,680.0,36.0,9975.0,9.210340371976184,0.0,14.57,1,0,0,0,1,0,11.0,18823.0,0
1535,1.7561322915849038,5.79,745.0,36.0,2950.0,8.006367567650246,1.0,8.49,0,0,0,1,0,0,13.0,10380.0,1
1536,2.066862759472976,7.9,750.0,36.0,20000.0,9.903487552536127,1.0,20.95,1,0,0,1,0,0,9.0,13169.0,0
1537,2.760009940032921,15.8,685.0,36.0,6000.0,8.699514748210191,1.0,21.0,1,0,0,1,0,0,13.0,4356.0,0
1538,2.6019486702196644,13.49,680.0,36.0,7050.0,8.860782895806315,2.5,14.05,1,0,0,0,1,0,6.0,2530.0,0
